# Time, Xc, Yc
3.132593512920197099e+03 5.752913902521721639e+02 9.685790794571699962e+02
3.132613946519792080e+03 5.752939304151011584e+02 9.685793316381773366e+02
3.132634380119852722e+03 5.753036883376913693e+02 9.685818111847462433e+02
3.132654813719913363e+03 5.753077169578747316e+02 9.685824647484045045e+02
3.132675247319974005e+03 5.753142178030076366e+02 9.685819696010892130e+02
3.132695680920034647e+03 5.753222780600651731e+02 9.685822091435677521e+02
3.132716114520095289e+03 5.753264149554361211e+02 9.685832263495789221e+02
3.132736548120155931e+03 5.752713716411270752e+02 9.685810466690317071e+02
3.132756981620099396e+03 5.752630054132163195e+02 9.685785846435200028e+02
3.132777415319811553e+03 5.752687083854904131e+02 9.685796333003215750e+02
3.132797848919872195e+03 5.752757309364009188e+02 9.685793042835965707e+02
3.132818282620050013e+03 5.752799045544651335e+02 9.685798627052690790e+02
3.132838716119993478e+03 5.752866295749955725e+02 9.685816373225477491e+02
3.132859149720054120e+03 5.752920424923084965e+02 9.685823765027214449e+02
3.132879583420231938e+03 5.752964072947955856e+02 9.685822433760147305e+02
3.132900016920175403e+03 5.753039285155026619e+02 9.685824582093642903e+02
3.132920450519770384e+03 5.753092596489854031e+02 9.685840298646254496e+02
3.132940884219948202e+03 5.753157493177876631e+02 9.685847932710565829e+02
3.132961317719891667e+03 5.753231270707337899e+02 9.685851538095141677e+02
3.132981751319952309e+03 5.752701062966020800e+02 9.685823507288364453e+02
3.133002185020130128e+03 5.752628110682341003e+02 9.685815925067951184e+02
3.133022618520073593e+03 5.752697429290744822e+02 9.685812078874027975e+02
3.133043052219785750e+03 5.752753306968498919e+02 9.685817955818621385e+02
3.133063485819846392e+03 5.752821966349700915e+02 9.685829941001577481e+02
3.133083919319789857e+03 5.752888036776026865e+02 9.685835075772225764e+02
3.133104353019967675e+03 5.752934369104439156e+02 9.685821697304925237e+02
3.133124786620028317e+03 5.753017781821270091e+02 9.685842207844816585e+02
3.133145220220088959e+03 5.753063657013935881e+02 9.685856316053675528e+02
3.133165653820149601e+03 5.753155004193297373e+02 9.685860208409451388e+02
3.133186087420210242e+03 5.753220870021492601e+02 9.685866866829139781e+02
3.133206521019805223e+03 5.753292958522738445e+02 9.685876468351066251e+02
3.133226954619865865e+03 5.752799144053469718e+02 9.685838444991277356e+02
3.133247388219926506e+03 5.752728209995905218e+02 9.685829740767080693e+02
3.133267821920104325e+03 5.752821512983839511e+02 9.685842191330785909e+02
3.133288255520164967e+03 5.752856088974682507e+02 9.685835741383050390e+02
3.133308689020108432e+03 5.752950899735756138e+02 9.685827192373018306e+02
3.133329122719820589e+03 5.753020420423655423e+02 9.685835659826401525e+02
3.133349556319881231e+03 5.753088830314901543e+02 9.685830384169261151e+02
3.133369989819824696e+03 5.753226579003410279e+02 9.685872592911711081e+02
3.133390423520002514e+03 5.753273021311634920e+02 9.685877524005481973e+02
3.133410857019945979e+03 5.753381262931824267e+02 9.685886633930317657e+02
3.133431290720123798e+03 5.753443748500824313e+02 9.685898337567738281e+02
3.133451724320184439e+03 5.753474394566242154e+02 9.685906826932515514e+02
3.133472157820127904e+03 5.911720844066815062e+02 9.777670877828855964e+02
3.133492591519840062e+03 5.752175208888387488e+02 9.685792449870463088e+02
3.133513025119900703e+03 5.752208510382745317e+02 9.685806731288936362e+02
3.133533458619844168e+03 5.752204724949755246e+02 9.685778058570633675e+02
3.133553892320021987e+03 5.752201247454861459e+02 9.685780625129616510e+02
3.133574325920082629e+03 5.752210791956389357e+02 9.685773861622893719e+02
3.133594759420026094e+03 5.752229934566802285e+02 9.685794023047328665e+02
3.133615193120203912e+03 5.752285646846937652e+02 9.685786772244650820e+02
3.133635626719798893e+03 5.752632728300606004e+02 9.685992067117044826e+02
3.133656060419976711e+03 5.753345559320904385e+02 9.686425655328598623e+02
3.133676493919920176e+03 5.753419444841628092e+02 9.686445688352864636e+02
3.133696927519980818e+03 5.752852260185137538e+02 9.686070829595345231e+02
3.133717361220158637e+03 5.752482160686563475e+02 9.685853704514929632e+02
3.133737794720102102e+03 5.752484551055409838e+02 9.685852004331145508e+02
3.133758228320162743e+03 5.752545558016774976e+02 9.685881553813040910e+02
3.133778662019874901e+03 5.752594052335584820e+02 9.685858945206214230e+02
3.133799095619935542e+03 5.752604502892341998e+02 9.685869199107529539e+02
3.133819529119879007e+03 5.752654587306919893e+02 9.685858597293661205e+02
3.133839962820056826e+03 5.752700529058516850e+02 9.685878717966814975e+02
3.133860396420117468e+03 5.752756990934560690e+02 9.685867256654514676e+02
3.133880830020178109e+03 5.752828282085720275e+02 9.685884368369219146e+02
3.133901263619773090e+03 5.752815553966446487e+02 9.685894508441746211e+02
3.133921697219833732e+03 5.752845228894749425e+02 9.685883197591989529e+02
3.133942130920011550e+03 5.752901586844168378e+02 9.685884541201661477e+02
3.133962564419955015e+03 5.752920255138477614e+02 9.685884406148901462e+02
3.133982998020015657e+03 5.753024595430240424e+02 9.685911273750907640e+02
3.134003431720193475e+03 5.753073186828370353e+02 9.685895739538457292e+02
3.134023865220136940e+03 5.753090886376719482e+02 9.685900630764143671e+02
3.134044298820197582e+03 5.753156265631438373e+02 9.685893842664878548e+02
3.134064732419792563e+03 5.753168615103949151e+02 9.685897202950677638e+02
3.134085166019853204e+03 5.753294350841447340e+02 9.685915695819476241e+02
3.134105599720031023e+03 5.753334888794336166e+02 9.685929787225182963e+02
3.134126033219974488e+03 5.753375147916239030e+02 9.685933467514274753e+02
3.134146466820035130e+03 5.753434173180937705e+02 9.685932192138685650e+02
3.134166900520212948e+03 5.753446655996739310e+02 9.685929567211479707e+02
3.134187334020156413e+03 5.753551094811853091e+02 9.685945897161846005e+02
3.134207767620217055e+03 5.752863940687034301e+02 9.685912616630095044e+02
3.134228201319929212e+03 5.752788900771025737e+02 9.685905813077665698e+02
3.134248634819872677e+03 5.752837650476246836e+02 9.685896987570736201e+02
3.134269068419933319e+03 5.752860754077929641e+02 9.685885331067837569e+02
3.134289502120111138e+03 5.752945178388948761e+02 9.685903036006166076e+02
3.134309935620054603e+03 5.752963319394395967e+02 9.685883302969513124e+02
3.134330369319766760e+03 5.753035213724806454e+02 9.685898017120723580e+02
3.134350802919827402e+03 5.753074212072858700e+02 9.685906831707623041e+02
3.134371236519888043e+03 5.753129324210284494e+02 9.685912638088041149e+02
3.134391670119948685e+03 5.753197531051746410e+02 9.685921964632422032e+02
3.134412103720009327e+03 5.753283150227846363e+02 9.685938351300850400e+02
3.134432537320069969e+03 5.753342576436922400e+02 9.685948974833879674e+02
3.134452970920130610e+03 5.752938006124231833e+02 9.685923520148879788e+02
3.134473404520191252e+03 5.752894768769530174e+02 9.685903418082993994e+02
3.134493838219903409e+03 5.752924354462841166e+02 9.685901764491517270e+02
3.134514271819964051e+03 5.753021226631270792e+02 9.685915314534601066e+02
3.134534705319907516e+03 5.753083260691465739e+02 9.685927747951793663e+02
3.134555139020085335e+03 5.753135695861479917e+02 9.685906113727039610e+02
3.134575572620145977e+03 5.753202702278822471e+02 9.685920150052539839e+02
3.134596006120089442e+03 5.753261258259486794e+02 9.685918592144881814e+02
3.134616439819801599e+03 5.753314766008835477e+02 9.685928010558751566e+02
3.134636873419862241e+03 5.753385963661504547e+02 9.685939989862009725e+02
3.134657306919805706e+03 5.753440394010468708e+02 9.685943423220727482e+02
3.134677740619983524e+03 5.753515314018786739e+02 9.685961056324415495e+02
3.134698174220044166e+03 5.752783324633637676e+02 9.685914650964881503e+02
3.134718607820104808e+03 5.752703304866283815e+02 9.685903998176016785e+02
3.134739041420165449e+03 5.752725764634473080e+02 9.685904848102718461e+02
3.134759475020226091e+03 5.752816782269928808e+02 9.685896494350890862e+02
3.134779908619821072e+03 5.752839104655504343e+02 9.685919340157905708e+02
3.134800342219881713e+03 5.753071823895975285e+02 9.686028431110271413e+02
3.134820775719825178e+03 5.752960506013258737e+02 9.685925308874228676e+02
3.134841209420002997e+03 5.753001864967528718e+02 9.685918394804558602e+02
3.134861643020063639e+03 5.753086561774049414e+02 9.685927266925740469e+02
3.134882076620124280e+03 5.753122776552893356e+02 9.685917216271791403e+02
3.134902510220184922e+03 5.753186872370981746e+02 9.685926177853061745e+02
3.134922943819779903e+03 5.753244350777736145e+02 9.685935867872115068e+02
3.134943377519957721e+03 5.752569103449832255e+02 9.685900870398243114e+02
3.134963811019901186e+03 5.752489644740411450e+02 9.685891069781083615e+02
3.134984244619961828e+03 5.752553748858416611e+02 9.685894685393710688e+02
3.135004678320139647e+03 5.752651756906359424e+02 9.685926760960013553e+02
3.135025111920200288e+03 5.752701825279284549e+02 9.685905955451808040e+02
3.135045545420143753e+03 5.752729680581812772e+02 9.685920098992398835e+02
3.135065979119855911e+03 5.752806014069409457e+02 9.685912729157493004e+02
3.135086412719916552e+03 5.752867261587548455e+02 9.685918193802945098e+02
3.135106846219860017e+03 5.752968628596723875e+02 9.685921058243179687e+02
3.135127279920037836e+03 5.752994053936142791e+02 9.685921184016706320e+02
3.135147713520098478e+03 5.753050960109479774e+02 9.685933016335781076e+02
3.135168147219810635e+03 5.753130393752512646e+02 9.685936806937730807e+02
3.135188580720219761e+03 5.752724826055050471e+02 9.685921437317028904e+02
3.135209014319814742e+03 5.752546061005908768e+02 9.685902023638134324e+02
3.135229448019992560e+03 5.752587662221402525e+02 9.685916886624426070e+02
3.135249881519936025e+03 5.752664006026902825e+02 9.685929471302072216e+02
3.135270315119996667e+03 5.752731551292519043e+02 9.685914759701554431e+02
3.135290748820174485e+03 5.752788230003344552e+02 9.685934361614582713e+02
3.135311182320117950e+03 5.752848467836142845e+02 9.685926754734882707e+02
3.135331615920178592e+03 5.752902849094127760e+02 9.685921199420409948e+02
3.135352049619890749e+03 5.753011963802870241e+02 9.685940510242131722e+02
3.135372483119834214e+03 5.753058657109045271e+02 9.685933596197345423e+02
3.135392916820012033e+03 5.753475200921229771e+02 9.686186052060207885e+02
3.135413350420072675e+03 5.754229577659563120e+02 9.686602017933873867e+02
3.135433783920016140e+03 6.338484406627270573e+02 1.005528353174926679e+03
3.135454217620193958e+03 5.752713611354873819e+02 9.686089554225540041e+02
3.135474651120137423e+03 5.752411267670595407e+02 9.685876329810397465e+02
3.135495084720198065e+03 5.752446189262678899e+02 9.685875820960256988e+02
3.135515518419910222e+03 5.752492980913235670e+02 9.685860268350511433e+02
3.135535952019970864e+03 5.752508874892045014e+02 9.685861677022853655e+02
3.135556385620031506e+03 5.752563754856172409e+02 9.685881997677917070e+02
3.135576819220092148e+03 5.752611856823266407e+02 9.685886229836336270e+02
3.135597252820152789e+03 5.752661814464585177e+02 9.685889061060636323e+02
3.135617686420213431e+03 5.752677323221298593e+02 9.685896524151396534e+02
3.135638120019808412e+03 5.752725303211076380e+02 9.685890413612893326e+02
3.135658553619869053e+03 5.752788721154126961e+02 9.685911851244529771e+02
3.135678987320046872e+03 5.752712907404045382e+02 9.685941914719287524e+02
3.135699420819990337e+03 5.752769769352445337e+02 9.685937338908439642e+02
3.135719854420050979e+03 5.752806853707846813e+02 9.685931236321865754e+02
3.135740288120228797e+03 5.752863042236995170e+02 9.685965281429536162e+02
3.135760721620172262e+03 5.752926552411593093e+02 9.685942520984499424e+02
3.135781155319884419e+03 5.752950897462903868e+02 9.685945686530368448e+02
3.135801588919945061e+03 5.753008938012645785e+02 9.685941811693572845e+02
3.135822022419888526e+03 5.753032453194747404e+02 9.685942819802688746e+02
3.135842456120066345e+03 5.753070588310301900e+02 9.685953929686825177e+02
3.135862889720126987e+03 5.753152584962106175e+02 9.685952598300746104e+02
3.135883323220070451e+03 5.753165185213518953e+02 9.685970584744906091e+02
3.135903756919782609e+03 5.753246446688868900e+02 9.685975418573565321e+02
3.135924190519843251e+03 5.752915784439612708e+02 9.685960484243581732e+02
3.135944624019786716e+03 5.753048933202139779e+02 9.685952856157643964e+02
3.135965057719964534e+03 5.753059514634362586e+02 9.685948994112120545e+02
3.135985491320025176e+03 5.753122558326715534e+02 9.685969993873898147e+02
3.136005925020202994e+03 5.753190239603593454e+02 9.685960049884312184e+02
3.136026358520146459e+03 5.753238853511774096e+02 9.685954111832547824e+02
3.136046792120207101e+03 5.753301193581236248e+02 9.685965655206878182e+02
3.136067225819919258e+03 5.753351142824008093e+02 9.685971496642055172e+02
3.136087659319862723e+03 5.753401968207018626e+02 9.685983652377902899e+02
3.136108092919923365e+03 5.753482052028746239e+02 9.685980643772762733e+02
3.136128526519984007e+03 5.753541416599001650e+02 9.685999625879159112e+02
3.136148960120044649e+03 5.753579410265595016e+02 9.685995410022391070e+02
3.136169393720105290e+03 5.752830278068854568e+02 9.685950671526825317e+02
3.136189827419817448e+03 5.752751978309917149e+02 9.685940287508404936e+02
3.136210260920226574e+03 5.752817436723112223e+02 9.685944603227397920e+02
3.136230694619938731e+03 5.752886301402796789e+02 9.685968047874953299e+02
3.136251128219999373e+03 5.752951529966628641e+02 9.685943170425941844e+02
3.136271561719942838e+03 5.753037833364849121e+02 9.685955914254608388e+02
3.136291995420120656e+03 5.753088306062932133e+02 9.685966245367384317e+02
3.136312429020181298e+03 5.753157781676273999e+02 9.685956030099614509e+02
3.136332862520124763e+03 5.753222522533570782e+02 9.685973479673799602e+02
3.136353296219836920e+03 5.753299518661373213e+02 9.685974599150117683e+02
3.136373729819897562e+03 5.753304134130481771e+02 9.685971929633574291e+02
3.136394163520075381e+03 5.753393171205343606e+02 9.685998109582894813e+02
3.136414597020018846e+03 5.752998104892077436e+02 9.685979437159079453e+02
3.136435030620079488e+03 5.752941049658553538e+02 9.685962668527999995e+02
3.136455464319791645e+03 5.752997828208176543e+02 9.685964350137778638e+02
3.136475897820200771e+03 5.753075230788851968e+02 9.685957859574426720e+02
3.136496331419795752e+03 5.753126605044720918e+02 9.685959708840719031e+02
3.136516765119973570e+03 5.753195992898932900e+02 9.685972983576328943e+02
3.136537198619917035e+03 5.753216650005675774e+02 9.685974153029542322e+02
3.136557632219977677e+03 5.753318585307514468e+02 9.685975924415836289e+02
3.136578065920155495e+03 5.753370336389037902e+02 9.685988017139668500e+02
3.136598499420098960e+03 5.753437310772745832e+02 9.685991527522070328e+02
3.136618933119811118e+03 5.753497848852562129e+02 9.685997085708274881e+02
3.136639366719871759e+03 5.753515967654600445e+02 9.685988641998670801e+02
3.136659800319932401e+03 5.752943607530119152e+02 9.685980173644387605e+02
3.136680233919993043e+03 5.752868413892725812e+02 9.685969157478261877e+02
3.136700667520053685e+03 5.752968120776561136e+02 9.685964954193698304e+02
3.136721101120114326e+03 5.752992010568526666e+02 9.685966797734909051e+02
3.136741534720174968e+03 5.753040213138488070e+02 9.685969594459537575e+02
3.136761968320235610e+03 5.753104477860840689e+02 9.685965317184773085e+02
3.136782401919830590e+03 5.753150577703839872e+02 9.685977537772188271e+02
3.136802835519891232e+03 5.753236065860002100e+02 9.685985898983340121e+02
3.136823269119951874e+03 5.753297503950345799e+02 9.685992233193497896e+02
3.136843702820129693e+03 5.753374215274398011e+02 9.685985843372386626e+02
3.136864136320073158e+03 5.753435240226795031e+02 9.685993412606328548e+02
3.136884569920133799e+03 5.753481976327994971e+02 9.686000181413455721e+02
3.136905003619845957e+03 5.752291997422072427e+02 9.685946710391876877e+02
3.136925437119789422e+03 5.752124957261765985e+02 9.685940079031345249e+02
3.136945870719850063e+03 5.752169425936771177e+02 9.685923219242579307e+02
3.136966304420027882e+03 5.752237921761063717e+02 9.685927061561006894e+02
3.136986737919971347e+03 5.752278754743456375e+02 9.685947791224817820e+02
3.137007171520031989e+03 5.752365591292253839e+02 9.685926545883964991e+02
3.137027605220209807e+03 5.752412243648336698e+02 9.685934915875432125e+02
3.137048038720153272e+03 5.752461966330233736e+02 9.685933306481560976e+02
3.137068472419865429e+03 5.752509561043661961e+02 9.685929133166403062e+02
3.137088906019926071e+03 5.752574617424104417e+02 9.685942220382073629e+02
3.137109339519869536e+03 5.752634104350634061e+02 9.685946034351012486e+02
3.137129773220047355e+03 5.752662655794316606e+02 9.685958400696553099e+02
3.137150206820107996e+03 5.753251205094302350e+02 9.686263424523249341e+02
3.137170640320051461e+03 5.753883152254425113e+02 9.686618245892018422e+02
3.137191074020229280e+03 5.753907398253090832e+02 9.686580755043404451e+02
3.137211507619824260e+03 5.753261646283654045e+02 9.686129408923424080e+02
3.137231941320002079e+03 5.753084963241363994e+02 9.685985180268061185e+02
3.137252374819945544e+03 5.753160834057008515e+02 9.685973393912000802e+02
3.137272808420006186e+03 5.753233787443753044e+02 9.685989298438764763e+02
3.137293242120184004e+03 5.753353468304341050e+02 9.685998677232458931e+02
3.137313675719778985e+03 5.753394492623045835e+02 9.685998022937553742e+02
3.137334109220188111e+03 5.753482839154810335e+02 9.686013966344821711e+02
3.137354542919900268e+03 5.753560673844051507e+02 9.686016034238022030e+02
3.137374976519960910e+03 5.753603362489358233e+02 9.686016220531752197e+02
3.137395410019904375e+03 5.871544251572793200e+02 9.753243542931015782e+02
3.137415843720082194e+03 5.752582980121102310e+02 9.685942118036138027e+02
3.137436277320142835e+03 5.752633214183333621e+02 9.685916914227707366e+02
3.137456710920203477e+03 5.752688519512369112e+02 9.685932884881451628e+02
3.137477144519798458e+03 5.752712541307741958e+02 9.685937291252648720e+02
3.137497578020207584e+03 5.752755081105277668e+02 9.685947555945167551e+02
3.137518011719919741e+03 5.752798862851386730e+02 9.685947132650569529e+02
3.137538445319980383e+03 5.752877048538580311e+02 9.685962077140134170e+02
3.137558878819923848e+03 5.752898315664875781e+02 9.685946350280067918e+02
3.137579312520101666e+03 5.752965420588951702e+02 9.685965293741101050e+02
3.137599746120162308e+03 5.753025519802156396e+02 9.685981009637738453e+02
3.137620179620105773e+03 5.753086293300412990e+02 9.685983113216179845e+02
3.137640613319817930e+03 5.753031505375130337e+02 9.685990739573002202e+02
3.137661046919878572e+03 5.753074857389029830e+02 9.685997913704293296e+02
3.137681480620056391e+03 5.753156701739630989e+02 9.685994024993749463e+02
3.137701914119999856e+03 5.753205396621553973e+02 9.685998006212979590e+02
3.137722347720060498e+03 5.753236607734318113e+02 9.686005611085759028e+02
3.137742781419772655e+03 5.753291886910592439e+02 9.686020225801955803e+02
3.137763214920181781e+03 5.753325958079777820e+02 9.686008836567651770e+02
3.137783648519776762e+03 5.753415416411005481e+02 9.686028677883618911e+02
3.137804082219954580e+03 5.753468326184805619e+02 9.686022298303095113e+02
3.137824515820015222e+03 5.753514734934559556e+02 9.686036341976968060e+02
3.137844949319958687e+03 5.753561412283462460e+02 9.686030774272533108e+02
3.137865383020136505e+03 5.753616135892767716e+02 9.686019144254614730e+02
3.137885816620197147e+03 5.752930324120620753e+02 9.686027018685923622e+02
3.137906250219792128e+03 5.752841686643173489e+02 9.685991938206005898e+02
3.137926683819852769e+03 5.752909072165454063e+02 9.685998384923333333e+02
3.137947117419913411e+03 5.752955768064418862e+02 9.686001284183847702e+02
3.137967551019974053e+03 5.753002234783300537e+02 9.685990546959899348e+02
3.137987984620034695e+03 5.753089886523538325e+02 9.686011952667456626e+02
3.138008418220095336e+03 5.753095802987328398e+02 9.685998236541048527e+02
3.138028851919807494e+03 5.753215272876825566e+02 9.686014057811547673e+02
3.138049285420216620e+03 5.753239687875739037e+02 9.686015039383603380e+02
3.138069719119928777e+03 5.753288152047451831e+02 9.686018597341687837e+02
3.138090152619872242e+03 5.753339467139117005e+02 9.686021920259053104e+02
3.138110586219932884e+03 5.753433865590833420e+02 9.686033876091396451e+02
3.138131019920110703e+03 5.752627844967029205e+02 9.686004033402070945e+02
3.138151453420054168e+03 5.752481912323983124e+02 9.685977822503896277e+02
3.138171887020114809e+03 5.752558107778878593e+02 9.685989082319516683e+02
3.138192320719826967e+03 5.752600953948168581e+02 9.685981296270329040e+02
3.138212754219770432e+03 5.752655051813057980e+02 9.685989238854747327e+02
3.138233187819831073e+03 5.752724678707735393e+02 9.685993179482961750e+02
3.138253621520008892e+03 5.752757845232711134e+02 9.685997763941120411e+02
3.138274055019952357e+03 5.752852084832425135e+02 9.685994725162712484e+02
3.138294488720130175e+03 5.752905642454329609e+02 9.685994671117629196e+02
3.138314922320190817e+03 5.752989233493245820e+02 9.686013751557935620e+02
3.138335355820134282e+03 5.753038359861075151e+02 9.686009213375714353e+02
3.138355789519846439e+03 5.753087962700502658e+02 9.686009206092336399e+02
3.138376223119907081e+03 5.752398019801493092e+02 9.686000261457759279e+02
3.138396656719967723e+03 5.752295009869599198e+02 9.685977893768024387e+02
3.138417090320028365e+03 5.752350207568372298e+02 9.685988795877425446e+02
3.138437523920089006e+03 5.752396489540636821e+02 9.685982061101701674e+02
3.138457957619801164e+03 5.752489388078835191e+02 9.685991954565920423e+02
3.138478391120210290e+03 5.752534458149225429e+02 9.685985049716397270e+02
3.138498824719805270e+03 5.752587272554026185e+02 9.685983456108072005e+02
3.138519258419983089e+03 5.752680031556762970e+02 9.685982496456248327e+02
3.138539692020043731e+03 5.752708399011222582e+02 9.685990235968993147e+02
3.138560125519987196e+03 5.752785457095200172e+02 9.686003725877910711e+02
3.138580559220165014e+03 5.752834665229220263e+02 9.685997488396844801e+02
3.138600992820225656e+03 5.752909563053865440e+02 9.686010236959192525e+02
3.138621426320169121e+03 5.753009352694932659e+02 9.686020526737730734e+02
3.138641860019881278e+03 5.753034074524908874e+02 9.686004734038572224e+02
3.138662293619941920e+03 5.753123376717381916e+02 9.686002555293745218e+02
3.138682727320119739e+03 5.753187724666236136e+02 9.686015870484285415e+02
3.138703160820063204e+03 5.753252015126884089e+02 9.686013939913472086e+02
3.138723594420123845e+03 5.753373533910956894e+02 9.686029115077792540e+02
3.138744028020184487e+03 5.753397351462916731e+02 9.686027128136272495e+02
3.138764461619779468e+03 5.753513364670719739e+02 9.686035146868853190e+02
3.138784895219840109e+03 5.753546200197586131e+02 9.686033519964132665e+02
3.138805328920017928e+03 5.753680569011926309e+02 9.686034922572248433e+02
3.138825762419961393e+03 5.753737506285182235e+02 9.686046558173188714e+02
3.138846196020022035e+03 5.753774704444352892e+02 9.686053528554621153e+02
3.138866629620082676e+03 5.753094052910208802e+02 9.686032794853572341e+02
3.138887063220143318e+03 5.752974992177001923e+02 9.686004108454359312e+02
3.138907496919855475e+03 5.753630502205149924e+02 9.686368948517631452e+02
3.138927930419798940e+03 5.754164578824761520e+02 9.686680890647572824e+02
3.138948364019859582e+03 5.754173952771706126e+02 9.686647177331055900e+02
3.138968797720037401e+03 5.753470807541439171e+02 9.686145133023801463e+02
3.138989231219980866e+03 5.753357897534084486e+02 9.686028839073445624e+02
3.139009664820041507e+03 5.753435473646611626e+02 9.686041614331470555e+02
3.139030098520219326e+03 5.753491753342856327e+02 9.686033558214287496e+02
3.139050532119814306e+03 5.753613049415433807e+02 9.686047493948744886e+02
3.139070965719874948e+03 5.753667526141789494e+02 9.686049666394293354e+02
3.139091399319935590e+03 5.753723912788590269e+02 9.686046792513551509e+02
3.139111832919996232e+03 5.753229414383439462e+02 9.686019158645244715e+02
3.139132266520056874e+03 5.753170119595342840e+02 9.686020384047050129e+02
3.139152700120117515e+03 5.753280828327968948e+02 9.686036602512604077e+02
3.139173133720178157e+03 5.753337946927069879e+02 9.686027673710882482e+02
3.139193567419890314e+03 5.753451666892817684e+02 9.686044428882454440e+02
3.139214000919833779e+03 5.753519243709827151e+02 9.686044208021992290e+02
3.139234434519894421e+03 5.753633610074446096e+02 9.686047179686452182e+02
3.139254868220072240e+03 5.753718014793453222e+02 9.686051929421397517e+02
3.139275301720015705e+03 5.753781545132914061e+02 9.686059241158017130e+02
3.139295735420193523e+03 5.753862675072552975e+02 9.686055321663505993e+02
3.139316169019788504e+03 5.753941258512778631e+02 9.686057269749010175e+02
3.139336602520197630e+03 5.754039459503740090e+02 9.686070924191504901e+02
3.139357036219909787e+03 5.950787970477617819e+02 9.803935422145557368e+02
3.139377469819970429e+03 5.752991550619324244e+02 9.686017668114296839e+02
3.139397903319913894e+03 5.753033310309583612e+02 9.686013307629207247e+02
3.139418337020091712e+03 5.753059291983485082e+02 9.686011407808156264e+02
3.139438770620152354e+03 5.753162624741852369e+02 9.686036538581429340e+02
3.139459204120095819e+03 5.753147420976491730e+02 9.686010275111383407e+02
3.139479637819807976e+03 5.753240482271188512e+02 9.686017183721212405e+02
3.139500071320217103e+03 5.753288462317256062e+02 9.686025599206743664e+02
3.139520505019929260e+03 5.753325794564919988e+02 9.686038828379671486e+02
3.139540938619989902e+03 5.753388991837489357e+02 9.686043502470888598e+02
3.139561372220050544e+03 5.753464065167705712e+02 9.686045360987675394e+02
3.139581805820111185e+03 5.753536378080275426e+02 9.686043365866526074e+02
3.139602239420171827e+03 5.752828938268960428e+02 9.686036482379494146e+02
3.139622673019766808e+03 5.752698139268497926e+02 9.685999893902643407e+02
3.139643106619827449e+03 5.752765263392395809e+02 9.686021925357110831e+02
3.139663540219888091e+03 5.752779158368392700e+02 9.686022514347666856e+02
3.139683973920065910e+03 5.752895292305266821e+02 9.686042638089014645e+02
3.139704407520126551e+03 5.752916203803288226e+02 9.686028781998960540e+02
3.139724841020070016e+03 5.753021035025802803e+02 9.686043194577916893e+02
3.139745274719782174e+03 5.753037638877259496e+02 9.686042448369838667e+02
3.139765708319842815e+03 5.753086064020144477e+02 9.686036077376497815e+02
3.139786141819786280e+03 5.753148222355140433e+02 9.686036113214552188e+02
3.139806575519964099e+03 5.753192176100826600e+02 9.686047495195438159e+02
3.139827009120024741e+03 5.753275210591099267e+02 9.686060503307016916e+02
3.139847442619968206e+03 5.752444639145909377e+02 9.686043924355531090e+02
3.139867876320146024e+03 5.752354931886980012e+02 9.686014312471260155e+02
3.139888309920206666e+03 5.752408564023492090e+02 9.686011348672973327e+02
3.139908743619918823e+03 5.752452920236759155e+02 9.686026244100361282e+02
3.139929177119862288e+03 5.752501629360937159e+02 9.686018910908608177e+02
3.139949610719922930e+03 5.752550991350027516e+02 9.686029366418056270e+02
3.139970044420100749e+03 5.752613248071133967e+02 9.686043122958980121e+02
3.139990477920044214e+03 5.752650781202397638e+02 9.686028589708058689e+02
3.140010911520104855e+03 5.752723639947508900e+02 9.686042409259003989e+02
3.140031345219817013e+03 5.752795823868235630e+02 9.686040828298724819e+02
3.140051778720226139e+03 5.752827348845252118e+02 9.686040867146525670e+02
3.140072212319821119e+03 5.752901300781815053e+02 9.686049697789355832e+02
3.140092646019998938e+03 5.752933981913465686e+02 9.686048416587076417e+02
3.140113079519942403e+03 5.753021938356322380e+02 9.686043562409545302e+02
3.140133513220120221e+03 5.753068904520313254e+02 9.686040021640487794e+02
3.140153946720063686e+03 5.753103304183180171e+02 9.686033246837934030e+02
3.140174380419775844e+03 5.753189493230682956e+02 9.686054740928202591e+02
3.140194814019836485e+03 5.753248083926193885e+02 9.686059738094022578e+02
3.140215247519779950e+03 5.753322747036106648e+02 9.686065997412347315e+02
3.140235681119840592e+03 5.753364239077197908e+02 9.686059399815135293e+02
3.140256114820018411e+03 5.753453661870119049e+02 9.686061657840566568e+02
3.140276548420079052e+03 5.753515725095060134e+02 9.686065294930210712e+02
3.140296982020139694e+03 5.753587968723845734e+02 9.686064489273794607e+02
3.140317415620200336e+03 5.753641823052878408e+02 9.686066862223059388e+02
3.140337849219795316e+03 5.752881674423770164e+02 9.686054828056676342e+02
3.140358282819855958e+03 5.752791496373143900e+02 9.686035021493889872e+02
3.140378716419916600e+03 5.752846979905335729e+02 9.686042019242341894e+02
3.140399150019977242e+03 5.752935722252864252e+02 9.686039181960659334e+02
3.140419583720155060e+03 5.752991875178216787e+02 9.686051355279022346e+02
3.140440017220098525e+03 5.753040388079162994e+02 9.686047674999662149e+02
3.140460450820159167e+03 5.753104971453127519e+02 9.686055942046780274e+02
3.140480884519871324e+03 5.753139396722228867e+02 9.686047979354635800e+02
3.140501318019814789e+03 5.753224107369327385e+02 9.686056756904746408e+02
